Unnamed: 0,sup_type,name,address_street,city,postcode,lat,long,website,email,telephone,supplier_contact,supplier_contact_email,supplier_contact_telephone,percent_recyclablenum,percent_efwnum,provides_a_rebateyn,supplier_auditislist_yes_no_na,supplier_audit_date_completed,notes,hierarchy,origin
1520,Direct Recycling,Meadow Salvage 65,100 Sample Street,London,Y6 4AL,51.5612971,-0.0617388,https://www.example-supplier.co.uk,contact.1520@example-supplier.co.uk,02668 720939,,,,,,1,,,,,synthetic_sample_data
1521,Direct Recycling,Union Waste Solutions 66,185 Sample Street,Southampton,S1 9YP,50.8171746,-1.4229175,https://www.example-supplier.co.uk,contact.1521@example-supplier.co.uk,08077 570627,,,,65.4,,1,,,,,synthetic_sample_data
1522,Direct Recycling,Green Recycling 67,32 Sample Street,Birmingham,Y4 7LW,52.4605336,-1.8475783,https://www.example-supplier.co.uk,contact.1522@example-supplier.co.uk,02851 761675,,,,,,1,,,,,synthetic_sample_data
1523,Direct Recycling,Metro Logistics 68,103 Sample Street,Bristol,P5 6NR,51.3954048,-2.4472213,https://www.example-supplier.co.uk,contact.1523@example-supplier.co.uk,01708 512504,,,,37.4,,1,,,,,synthetic_sample_data
1524,Direct Recycling,Metro Reclaim 69,109 Sample Street,London,T7 8EK,51.4707489,-0.0415808,https://www.example-supplier.co.uk,contact.1524@example-supplier.co.uk,06301 460912,,,,18.4,,0,,,,,synthetic_sample_data
1525,Direct Recycling,Capital Waste Solutions 70,100 Sample Street,Manchester,A5 8JP,53.5134965,-2.2930644,https://www.example-supplier.co.uk,contact.1525@example-supplier.co.uk,08202 931655,,,,,,1,,,,,synthetic_sample_data
1526,Direct Recycling,Capital Logistics 71,81 Sample Street,Reading,F2 4RH,51.5399402,-1.0163904,https://www.example-supplier.co.uk,contact.1526@example-supplier.co.uk,08161 442105,,,,,,0,,,,,synthetic_sample_data
1527,Direct Recycling,Capital Reclaim 72,101 Sample Street,Birmingham,T1 1XH,52.422441,-1.8218038,https://www.example-supplier.co.uk,contact.1527@example-supplier.co.uk,03723 835593,,,,,,0,,,,,synthetic_sample_data
1528,Direct Recycling,Harbour Reuse 73,109 Sample Street,Manchester,U3 8PF,53.6099555,-2.3722032,https://www.example-supplier.co.uk,contact.1528@example-supplier.co.uk,04880 916631,,,,53.6,,0,,,,,synthetic_sample_data
1529,Direct Recycling,Civic Environmental 74,36 Sample Street,Southampton,F5 3VL,50.8636515,-1.4581045,https://www.example-supplier.co.uk,contact.1529@example-supplier.co.uk,06320 279274,,,,31.3,,1,,,,,synthetic_sample_data
1530,Direct Recycling,Summit Logistics 75,164 Sample Street,Manchester,C1 6BQ,53.6240495,-2.2942925,https://www.example-supplier.co.uk,contact.1530@example-supplier.co.uk,02376 570419,,,,,,1,,,,,synthetic_sample_data
1531,Direct Recycling,Riverside Waste Solutions 76,37 Sample Street,Southampton,Y6 4LY,50.7875238,-1.4199289,https://www.example-supplier.co.uk,contact.1531@example-supplier.co.uk,08726 341509,,,,,,1,,,,,synthetic_sample_data
1532,Direct Recycling,Northern Environmental 77,155 Sample Street,Manchester,Z8 4IJ,53.58078,-2.1393687,https://www.example-supplier.co.uk,contact.1532@example-supplier.co.uk,05919 836444,,,,,,1,,,,,synthetic_sample_data
1533,Direct Recycling,Capital Resource 78,177 Sample Street,Leeds,G7 2ZC,53.7972991,-1.5388053,https://www.example-supplier.co.uk,contact.1533@example-supplier.co.uk,03044 655589,,,,,,0,,,,,synthetic_sample_data
1534,Direct Recycling,Union Circular 79,123 Sample Street,Liverpool,R2 6ZF,53.5393017,-2.987706,https://www.example-supplier.co.uk,contact.1534@example-supplier.co.uk,03868 951532,,,,,,0,,,,,synthetic_sample_data
1535,Direct Recycling,Metro Environmental 80,105 Sample Street,London,F2 8WJ,51.4429723,-0.1113444,https://www.example-supplier.co.uk,contact.1535@example-supplier.co.uk,02025 428687,,,,,,0,,,,,synthetic_sample_data
1536,Direct Recycling,Meadow Circular 81,123 Sample Street,Sheffield,Q2 6NV,53.4497816,-1.4753107,https://www.example-supplier.co.uk,contact.1536@example-supplier.co.uk,01819 206458,,,,,,1,,,,,synthetic_sample_data
1537,Direct Recycling,Bright Salvage 82,54 Sample Street,Liverpool,Z7 2JH,53.4073692,-2.9210338,https://www.example-supplier.co.uk,contact.1537@example-supplier.co.uk,03663 721270,,,,13.7,,1,,,,,synthetic_sample_data
1538,Direct Recycling,Crest Environmental 83,137 Sample Street,Liverpool,S1 1DB,53.4471315,-3.0125965,https://www.example-supplier.co.uk,contact.1538@example-supplier.co.uk,01862 739202,,,,,,1,,,,,synthetic_sample_data
1539,Direct Recycling,Crest Resource 84,170 Sample Street,Newcastle,D2 9TN,54.8966625,-1.7627114,https://www.example-supplier.co.uk,contact.1539@example-supplier.co.uk,06576 271678,,,,,,1,,,,,synthetic_sample_data
1540,Direct Recycling,Harbour Circular 85,144 Sample Street,Birmingham,T8 6OF,52.5313653,-1.9234413,https://www.example-supplier.co.uk,contact.1540@example-supplier.co.uk,09465 411994,,,,37.1,,1,,,,,synthetic_sample_data
1541,Direct Recycling,Meadow Circular 86,19 Sample Street,Sheffield,X2 1FE,53.4216328,-1.4487956,https://www.example-supplier.co.uk,contact.1541@example-supplier.co.uk,03071 643490,,,,,,1,,,,,synthetic_sample_data
1542,Direct Recycling,Civic Reclaim 87,116 Sample Street,Coventry,Q9 4UT,52.4184439,-1.4716001,https://www.example-supplier.co.uk,contact.1542@example-supplier.co.uk,03255 413775,,,,46.2,,1,,,,,synthetic_sample_data
1543,Direct Recycling,Riverside Environmental 88,41 Sample Street,Southampton,I4 7PY,50.9184363,-1.2796288,https://www.example-supplier.co.uk,contact.1543@example-supplier.co.uk,02620 928278,,,,,,1,,,,,synthetic_sample_data
1544,Direct Recycling,Capital Recycling 89,199 Sample Street,Nottingham,Q6 7RD,52.8362433,-1.2534324,https://www.example-supplier.co.uk,contact.1544@example-supplier.co.uk,04439 653819,,,,,,0,,,,,synthetic_sample_data
1545,Direct Recycling,Union Reclaim 90,159 Sample Street,Southampton,S1 1XZ,51.0555214,-1.4068948,https://www.example-supplier.co.uk,contact.1545@example-supplier.co.uk,05507 452908,,,,86.6,,0,,,,,synthetic_sample_data
1546,Direct Recycling,Summit Environmental 91,96 Sample Street,Manchester,N7 4HZ,53.4643885,-2.2194723,https://www.example-supplier.co.uk,contact.1546@example-supplier.co.uk,03421 687489,,,,,,1,,,,,synthetic_sample_data
1547,Direct Recycling,Meadow Reuse 92,102 Sample Street,Coventry,V6 4EV,52.4081778,-1.4444426,https://www.example-supplier.co.uk,contact.1547@example-supplier.co.uk,01194 906147,,,,,,0,,,,,synthetic_sample_data
1548,Direct Recycling,Northern Recycling 93,166 Sample Street,Manchester,R3 8JE,53.503502,-2.1564206,https://www.example-supplier.co.uk,contact.1548@example-supplier.co.uk,05073 999310,,,,35.0,,0,,,,,synthetic_sample_data
1549,Direct Recycling,Harbour Circular 94,11 Sample Street,Coventry,R2 9WD,52.3847776,-1.4975097,https://www.example-supplier.co.uk,contact.1549@example-supplier.co.uk,06375 966492,,,,,,0,,,,,synthetic_sample_data
1550,Direct Recycling,Capital Salvage 95,194 Sample Street,Birmingham,W9 8GM,52.4260011,-1.8260099,https://www.example-supplier.co.uk,contact.1550@example-supplier.co.uk,02141 459924,,,,,,1,,,,,synthetic_sample_data
1551,Direct Recycling,Harbour Logistics 96,159 Sample Street,Manchester,H4 6HZ,53.3959099,-2.2879963,https://www.example-supplier.co.uk,contact.1551@example-supplier.co.uk,07569 695958,,,,,,0,,,,,synthetic_sample_data
1552,Direct Recycling,Vale Salvage 0,23 Sample Street,Reading,U5 8VH,51.404459,-1.0315729,https://www.example-supplier.co.uk,contact.1552@example-supplier.co.uk,02480 484531,,,,86.1,,1,,,,,synthetic_sample_data
1553,Direct Recycling,Summit Environmental 1,158 Sample Street,Leeds,M5 4MV,53.826235,-1.5286701,https://www.example-supplier.co.uk,contact.1553@example-supplier.co.uk,02895 206180,,,,,,0,,,,,synthetic_sample_data
1554,Direct Recycling,Metro Reuse 2,97 Sample Street,Nottingham,F9 7YU,53.0781041,-1.166639,https://www.example-supplier.co.uk,contact.1554@example-supplier.co.uk,01461 996805,,,,,,1,,,,,synthetic_sample_data
1555,Direct Recycling,Oak Waste Solutions 3,160 Sample Street,Leeds,W7 2BD,53.7392956,-1.542728,https://www.example-supplier.co.uk,contact.1555@example-supplier.co.uk,05201 172024,,,,46.2,,1,,,,,synthetic_sample_data
1556,Direct Recycling,Vale Waste Solutions 4,49 Sample Street,Reading,I1 6DB,51.5717931,-1.0276714,https://www.example-supplier.co.uk,contact.1556@example-supplier.co.uk,07710 968467,,,,54.7,,0,,,,,synthetic_sample_data
1557,Direct Recycling,Metro Reuse 5,163 Sample Street,Newcastle,N3 9DI,55.1223388,-1.7653182,https://www.example-supplier.co.uk,contact.1557@example-supplier.co.uk,07876 318660,,,,,,1,,,,,synthetic_sample_data
1558,Direct Recycling,Capital Logistics 6,12 Sample Street,Newcastle,G1 7SZ,54.8631178,-1.5413067,https://www.example-supplier.co.uk,contact.1558@example-supplier.co.uk,06193 932828,,,,,,1,,,,,synthetic_sample_data
1559,Direct Recycling,Civic Logistics 7,72 Sample Street,Bristol,F3 9RY,51.5130518,-2.4797309,https://www.example-supplier.co.uk,contact.1559@example-supplier.co.uk,01058 697339,,,,50.9,,1,,,,,synthetic_sample_data
1560,Direct Recycling,Vale Resource 8,117 Sample Street,Sheffield,X8 3PD,53.4574196,-1.5149185,https://www.example-supplier.co.uk,contact.1560@example-supplier.co.uk,06384 663753,,,,,,0,,,,,synthetic_sample_data
1561,Direct Recycling,Union Circular 9,197 Sample Street,London,D7 5YX,51.549941,-0.1503545,https://www.example-supplier.co.uk,contact.1561@example-supplier.co.uk,02963 927154,,,,20.3,,0,,,,,synthetic_sample_data
1562,Direct Recycling,Northern Circular 10,92 Sample Street,Southampton,R8 8UX,50.910863,-1.3975848,https://www.example-supplier.co.uk,contact.1562@example-supplier.co.uk,09084 315531,,,,22.2,,0,,,,,synthetic_sample_data
1563,Direct Recycling,Bright Recycling 11,90 Sample Street,Leeds,H1 1TD,53.7722109,-1.4708057,https://www.example-supplier.co.uk,contact.1563@example-supplier.co.uk,05113 198873,,,,,,1,,,,,synthetic_sample_data
1564,Direct Recycling,Metro Environmental 12,44 Sample Street,London,F1 5CU,51.4132869,-0.2394851,https://www.example-supplier.co.uk,contact.1564@example-supplier.co.uk,05333 925779,,,,23.3,,0,,,,,synthetic_sample_data
1565,Direct Recycling,Bright Reuse 13,182 Sample Street,Southampton,I5 2AB,50.7701551,-1.3586881,https://www.example-supplier.co.uk,contact.1565@example-supplier.co.uk,03194 107678,,,,68.9,,1,,,,,synthetic_sample_data
1566,Direct Recycling,Summit Resource 14,37 Sample Street,Manchester,T8 5DU,53.5003078,-2.3447317,https://www.example-supplier.co.uk,contact.1566@example-supplier.co.uk,02233 162387,,,,,,1,,,,,synthetic_sample_data
1567,Direct Recycling,Harbour Circular 15,53 Sample Street,Nottingham,X7 5SN,53.0904354,-1.2996516,https://www.example-supplier.co.uk,contact.1567@example-supplier.co.uk,08776 258359,,,,,,1,,,,,synthetic_sample_data
1568,Direct Recycling,Meadow Materials 16,26 Sample Street,Manchester,A5 4FN,53.6283567,-2.1400054,https://www.example-supplier.co.uk,contact.1568@example-supplier.co.uk,04039 403680,,,,,,0,,,,,synthetic_sample_data
1569,Direct Recycling,Oak Reclaim 17,103 Sample Street,London,B8 1ER,51.4151257,-0.1630284,https://www.example-supplier.co.uk,contact.1569@example-supplier.co.uk,07250 325561,,,,,,0,,,,,synthetic_sample_data
1570,Direct Recycling,Green Recycling 18,185 Sample Street,London,Z4 7ZN,51.637675,-0.2323661,https://www.example-supplier.co.uk,contact.1570@example-supplier.co.uk,06492 917294,,,,,,1,,,,,synthetic_sample_data
1571,Direct Recycling,Green Recycling 19,127 Sample Street,Leeds,P6 1BD,53.773581,-1.5359896,https://www.example-supplier.co.uk,contact.1571@example-supplier.co.uk,06553 587426,,,,,,1,,,,,synthetic_sample_data
1572,Direct Recycling,Bright Resource 20,24 Sample Street,Southampton,G1 8FF,51.0494091,-1.5466009,https://www.example-supplier.co.uk,contact.1572@example-supplier.co.uk,08560 193821,,,,,,1,,,,,synthetic_sample_data
1573,Direct Recycling,Crest Reclaim 21,65 Sample Street,Southampton,E3 2AZ,50.7720769,-1.4016052,https://www.example-supplier.co.uk,contact.1573@example-supplier.co.uk,07387 619689,,,,,,1,,,,,synthetic_sample_data
1574,Direct Recycling,Bright Reclaim 22,66 Sample Street,Coventry,Z2 8AO,52.3790538,-1.6361376,https://www.example-supplier.co.uk,contact.1574@example-supplier.co.uk,03739 673736,,,,,,1,,,,,synthetic_sample_data
1575,Direct Recycling,Capital Waste Solutions 23,24 Sample Street,London,Z3 3LE,51.6523751,-0.2343901,https://www.example-supplier.co.uk,contact.1575@example-supplier.co.uk,05802 998449,,,,1.5,,1,,,,,synthetic_sample_data
1576,Landfill,Meadow Reclaim 24,115 Sample Street,Birmingham,V1 5JX,52.4006021,-1.8640861,https://www.example-supplier.co.uk,contact.1576@example-supplier.co.uk,03325 868153,,,,47.4,,0,,,,,synthetic_sample_data
1577,Landfill,Metro Salvage 25,21 Sample Street,Liverpool,D4 3PN,53.4435072,-3.0791268,https://www.example-supplier.co.uk,contact.1577@example-supplier.co.uk,06785 431146,,,,60.3,,1,,,,,synthetic_sample_data
1578,Landfill,Civic Materials 26,98 Sample Street,Coventry,W6 9LD,52.4239574,-1.3785466,https://www.example-supplier.co.uk,contact.1578@example-supplier.co.uk,05429 461702,,,,,,0,,,,,synthetic_sample_data
1579,Landfill,Crest Circular 27,180 Sample Street,Manchester,Z7 9MY,53.5032917,-2.359468,https://www.example-supplier.co.uk,contact.1579@example-supplier.co.uk,02489 279022,,,,,,1,,,,,synthetic_sample_data
1580,Landfill,Crest Circular 28,129 Sample Street,Bristol,G8 7BA,51.4481908,-2.609512,https://www.example-supplier.co.uk,contact.1580@example-supplier.co.uk,07902 233066,,,,,,1,,,,,synthetic_sample_data
1581,Landfill,Capital Reuse 29,146 Sample Street,Newcastle,D1 8JT,54.9059454,-1.6144484,https://www.example-supplier.co.uk,contact.1581@example-supplier.co.uk,02451 691978,,,,,,1,,,,,synthetic_sample_data
1582,Landfill,Harbour Circular 30,59 Sample Street,Bristol,T3 4ZK,51.3175836,-2.6168008,https://www.example-supplier.co.uk,contact.1582@example-supplier.co.uk,04303 512130,,,,,,1,,,,,synthetic_sample_data
1583,Landfill,Green Circular 31,111 Sample Street,Nottingham,H9 7KI,52.9359139,-1.1733858,https://www.example-supplier.co.uk,contact.1583@example-supplier.co.uk,03584 222964,,,,,,0,,,,,synthetic_sample_data
1584,Landfill,Harbour Reuse 32,56 Sample Street,Birmingham,L6 1GY,52.3559754,-1.9904501,https://www.example-supplier.co.uk,contact.1584@example-supplier.co.uk,03431 115251,,,,,,0,,,,,synthetic_sample_data
1585,Landfill,Meadow Waste Solutions 33,134 Sample Street,London,H2 1AQ,51.5219631,-0.164729,https://www.example-supplier.co.uk,contact.1585@example-supplier.co.uk,07607 575463,,,,,,0,,,,,synthetic_sample_data
1586,Landfill,Green Recycling 34,127 Sample Street,Manchester,S3 4EV,53.4064368,-2.2707419,https://www.example-supplier.co.uk,contact.1586@example-supplier.co.uk,02512 503159,,,,,,1,,,,,synthetic_sample_data
1587,Landfill,Meadow Logistics 35,188 Sample Street,Coventry,W1 7AR,52.5063008,-1.4677238,https://www.example-supplier.co.uk,contact.1587@example-supplier.co.uk,08533 875959,,,,,,0,,,,,synthetic_sample_data
1588,Landfill,Oak Resource 36,64 Sample Street,Nottingham,A9 5VH,52.9323772,-1.0081075,https://www.example-supplier.co.uk,contact.1588@example-supplier.co.uk,01665 153123,,,,,,0,,,,,synthetic_sample_data
1589,Landfill,Northern Reclaim 37,178 Sample Street,Coventry,K2 9UL,52.5073098,-1.3837723,https://www.example-supplier.co.uk,contact.1589@example-supplier.co.uk,09575 189299,,,,,,0,,,,,synthetic_sample_data
1590,Landfill,Green Resource 38,83 Sample Street,Southampton,V1 2LG,51.0485558,-1.4616862,https://www.example-supplier.co.uk,contact.1590@example-supplier.co.uk,05256 944019,,,,27.8,,1,,,,,synthetic_sample_data
1591,Landfill,Prime Logistics 39,38 Sample Street,London,S5 7NO,51.4913433,-0.1652815,https://www.example-supplier.co.uk,contact.1591@example-supplier.co.uk,05102 397149,,,,9.5,,0,,,,,synthetic_sample_data
1592,Landfill,Meadow Materials 40,57 Sample Street,Bristol,W9 3EU,51.5688704,-2.5215947,https://www.example-supplier.co.uk,contact.1592@example-supplier.co.uk,09832 196051,,,,,,1,,,,,synthetic_sample_data
1593,Landfill,Metro Recycling 41,84 Sample Street,London,Q2 8IW,51.4021875,-0.0105951,https://www.example-supplier.co.uk,contact.1593@example-supplier.co.uk,09697 463489,,,,46.8,,1,,,,,synthetic_sample_data
1594,Landfill,Metro Resource 42,159 Sample Street,Reading,A1 5CF,51.5955817,-1.0046243,https://www.example-supplier.co.uk,contact.1594@example-supplier.co.uk,06643 576508,,,,,,0,,,,,synthetic_sample_data
1595,Landfill,Northern Salvage 43,74 Sample Street,Nottingham,F6 6SA,53.0151659,-1.2759451,https://www.example-supplier.co.uk,contact.1595@example-supplier.co.uk,02137 758864,,,,89.2,,0,,,,,synthetic_sample_data
1596,Landfill,Capital Recycling 44,144 Sample Street,London,N1 1CE,51.3756497,-0.0973155,https://www.example-supplier.co.uk,contact.1596@example-supplier.co.uk,05333 547186,,,,,,0,,,,,synthetic_sample_data
1597,Landfill,Crest Materials 45,33 Sample Street,Newcastle,S7 2LC,54.8542998,-1.7408807,https://www.example-supplier.co.uk,contact.1597@example-supplier.co.uk,04285 233328,,,,,,1,,,,,synthetic_sample_data
1598,Landfill,Harbour Salvage 46,186 Sample Street,Nottingham,K4 5JM,53.019399,-1.3046415,https://www.example-supplier.co.uk,contact.1598@example-supplier.co.uk,08130 887931,,,,,,1,,,,,synthetic_sample_data
1599,Landfill,Bright Salvage 47,160 Sample Street,Reading,U5 7AD,51.3576113,-1.084802,https://www.example-supplier.co.uk,contact.1599@example-supplier.co.uk,04584 993523,,,,,,0,,,,,synthetic_sample_data
1600,Landfill,Meadow Resource 48,108 Sample Street,London,E5 4LR,51.4671853,-0.0620465,https://www.example-supplier.co.uk,contact.1600@example-supplier.co.uk,06064 615708,,,,,,1,,,,,synthetic_sample_data
1601,Landfill,Meadow Reclaim 49,131 Sample Street,Nottingham,O3 7OA,52.8555231,-1.0260396,https://www.example-supplier.co.uk,contact.1601@example-supplier.co.uk,03067 966176,,,,,,1,,,,,synthetic_sample_data
1602,Landfill,Crest Salvage 50,105 Sample Street,Coventry,E5 2TO,52.4995719,-1.3892158,https://www.example-supplier.co.uk,contact.1602@example-supplier.co.uk,03500 997503,,,,44.2,,1,,,,,synthetic_sample_data
1603,Landfill,Northern Materials 51,28 Sample Street,Southampton,G6 1BN,50.8477355,-1.4142755,https://www.example-supplier.co.uk,contact.1603@example-supplier.co.uk,01984 770157,,,,30.3,,1,,,,,synthetic_sample_data
1604,Landfill,Summit Waste Solutions 52,97 Sample Street,Bristol,B5 7XY,51.5965663,-2.7002338,https://www.example-supplier.co.uk,contact.1604@example-supplier.co.uk,04432 422541,,,,,,0,,,,,synthetic_sample_data
1605,Landfill,Oak Waste Solutions 53,169 Sample Street,Birmingham,L5 3AM,52.3622642,-1.803211,https://www.example-supplier.co.uk,contact.1605@example-supplier.co.uk,06837 271575,,,,80.1,,0,,,,,synthetic_sample_data
1606,Landfill,Bright Resource 54,1 Sample Street,Manchester,C9 3OH,53.3611226,-2.1795228,https://www.example-supplier.co.uk,contact.1606@example-supplier.co.uk,09957 677168,,,,42.9,,1,,,,,synthetic_sample_data
1607,Landfill,Riverside Circular 55,151 Sample Street,Leeds,F2 9QI,53.752009,-1.5230722,https://www.example-supplier.co.uk,contact.1607@example-supplier.co.uk,09236 945457,,,,53.7,,1,,,,,synthetic_sample_data
1608,Landfill,Summit Reclaim 56,51 Sample Street,Liverpool,F2 3LJ,53.3363011,-2.9093606,https://www.example-supplier.co.uk,contact.1608@example-supplier.co.uk,02650 145867,,,,27.9,,0,,,,,synthetic_sample_data
1609,Landfill,Oak Recycling 57,128 Sample Street,Leeds,X9 7AH,53.909757,-1.6635608,https://www.example-supplier.co.uk,contact.1609@example-supplier.co.uk,06094 740995,,,,,,1,,,,,synthetic_sample_data
1610,Landfill,Green Resource 58,71 Sample Street,London,O9 1CC,51.6536363,-0.2170093,https://www.example-supplier.co.uk,contact.1610@example-supplier.co.uk,02720 723561,,,,,,0,,,,,synthetic_sample_data
1611,Landfill,Vale Reclaim 59,196 Sample Street,Leeds,Y8 2SO,53.7401442,-1.418064,https://www.example-supplier.co.uk,contact.1611@example-supplier.co.uk,04943 212132,,,,41.5,,0,,,,,synthetic_sample_data
1612,Landfill,Metro Environmental 60,73 Sample Street,Reading,Q5 2SU,51.5316011,-0.8628682,https://www.example-supplier.co.uk,contact.1612@example-supplier.co.uk,01834 856818,,,,63.6,,1,,,,,synthetic_sample_data
1613,Landfill,Northern Resource 61,31 Sample Street,Sheffield,H6 9FW,53.5074793,-1.4314941,https://www.example-supplier.co.uk,contact.1613@example-supplier.co.uk,08168 457277,,,,,,0,,,,,synthetic_sample_data
1614,Landfill,Bright Circular 62,120 Sample Street,Nottingham,E8 1WH,52.9633454,-1.0479315,https://www.example-supplier.co.uk,contact.1614@example-supplier.co.uk,01056 594585,,,,,,1,,,,,synthetic_sample_data
1615,Landfill,Union Reclaim 63,195 Sample Street,Manchester,E3 4VT,53.4588256,-2.2268426,https://www.example-supplier.co.uk,contact.1615@example-supplier.co.uk,08700 975340,,,,,,1,,,,,synthetic_sample_data
1616,Landfill,Union Resource 64,28 Sample Street,Bristol,H1 8NR,51.4488365,-2.5054318,https://www.example-supplier.co.uk,contact.1616@example-supplier.co.uk,08948 455307,,,,0.7,,1,,,,,synthetic_sample_data
1617,Landfill,Union Environmental 65,66 Sample Street,Nottingham,Q1 1FU,52.8092773,-1.0912616,https://www.example-supplier.co.uk,contact.1617@example-supplier.co.uk,06765 588135,,,,29.3,,0,,,,,synthetic_sample_data
1618,Landfill,Metro Reclaim 66,117 Sample Street,Leeds,B7 7RL,53.9137017,-1.4098974,https://www.example-supplier.co.uk,contact.1618@example-supplier.co.uk,07401 713501,,,,,,1,,,,,synthetic_sample_data
1619,Landfill,Civic Environmental 67,179 Sample Street,London,T2 4SL,51.4740801,-0.1450548,https://www.example-supplier.co.uk,contact.1619@example-supplier.co.uk,02086 558155,,,,87.7,,0,,,,,synthetic_sample_data
1620,Landfill,Vale Salvage 68,3 Sample Street,Manchester,E7 2AP,53.4273562,-2.17186,https://www.example-supplier.co.uk,contact.1620@example-supplier.co.uk,05885 963451,,,,,,1,,,,,synthetic_sample_data
1621,Landfill,Civic Circular 69,178 Sample Street,London,F5 4WX,51.6511675,0.0086974,https://www.example-supplier.co.uk,contact.1621@example-supplier.co.uk,05227 919745,,,,,,0,,,,,synthetic_sample_data
1622,Landfill,Riverside Circular 70,109 Sample Street,Southampton,A1 5DX,50.8007861,-1.3918512,https://www.example-supplier.co.uk,contact.1622@example-supplier.co.uk,02080 331096,,,,80.9,,0,,,,,synthetic_sample_data
1623,Landfill,Northern Environmental 71,75 Sample Street,Sheffield,P6 9MW,53.4885455,-1.6060448,https://www.example-supplier.co.uk,contact.1623@example-supplier.co.uk,02167 495372,,,,,,0,,,,,synthetic_sample_data
1624,Landfill,Vale Environmental 72,5 Sample Street,Leeds,R2 2AK,53.851124,-1.4183846,https://www.example-supplier.co.uk,contact.1624@example-supplier.co.uk,04812 424909,,,,88.0,,1,,,,,synthetic_sample_data
1625,Landfill,Metro Reuse 73,64 Sample Street,Newcastle,Z7 2KP,54.9544833,-1.5371878,https://www.example-supplier.co.uk,contact.1625@example-supplier.co.uk,09283 960107,,,,,,1,,,,,synthetic_sample_data
1626,Landfill,Metro Circular 74,152 Sample Street,Coventry,P6 2EH,52.4862755,-1.4104318,https://www.example-supplier.co.uk,contact.1626@example-supplier.co.uk,02251 570852,,,,,,1,,,,,synthetic_sample_data
1627,Landfill,Metro Salvage 75,99 Sample Street,Nottingham,V8 3HX,52.8343387,-1.1994158,https://www.example-supplier.co.uk,contact.1627@example-supplier.co.uk,01747 899462,,,,,,1,,,,,synthetic_sample_data
1628,Landfill,Summit Waste Solutions 76,17 Sample Street,Bristol,O8 3BL,51.4350395,-2.5164563,https://www.example-supplier.co.uk,contact.1628@example-supplier.co.uk,07927 910721,,,,,,0,,,,,synthetic_sample_data
1629,Landfill,Bright Reclaim 77,193 Sample Street,Newcastle,Z5 8RU,54.8893723,-1.519727,https://www.example-supplier.co.uk,contact.1629@example-supplier.co.uk,06925 502940,,,,,,0,,,,,synthetic_sample_data
1630,Landfill,Capital Circular 78,129 Sample Street,Leeds,F8 5CJ,53.6801108,-1.6036849,https://www.example-supplier.co.uk,contact.1630@example-supplier.co.uk,01261 914027,,,,70.6,,0,,,,,synthetic_sample_data
1631,Landfill,Summit Waste Solutions 79,143 Sample Street,Liverpool,Q7 3OF,53.2733432,-2.9728133,https://www.example-supplier.co.uk,contact.1631@example-supplier.co.uk,07462 818537,,,,,,1,,,,,synthetic_sample_data
1632,Landfill,Metro Recycling 80,181 Sample Street,London,M4 3PC,51.4920085,-0.1492168,https://www.example-supplier.co.uk,contact.1632@example-supplier.co.uk,08296 784408,,,,,,1,,,,,synthetic_sample_data
1633,Landfill,Oak Reuse 81,111 Sample Street,Leeds,E6 3GQ,53.8687887,-1.4090315,https://www.example-supplier.co.uk,contact.1633@example-supplier.co.uk,07841 825225,,,,83.6,,0,,,,,synthetic_sample_data
1634,Landfill,Meadow Waste Solutions 82,86 Sample Street,Liverpool,M4 3BW,53.5271763,-2.9333752,https://www.example-supplier.co.uk,contact.1634@example-supplier.co.uk,09470 648736,,,,77.7,,1,,,,,synthetic_sample_data
1635,Landfill,Union Logistics 83,116 Sample Street,London,G7 2KT,51.4614559,-0.2701802,https://www.example-supplier.co.uk,contact.1635@example-supplier.co.uk,03372 597303,,,,,,1,,,,,synthetic_sample_data
1636,Landfill,Harbour Environmental 84,128 Sample Street,London,B8 9TO,51.4516812,-0.0732566,https://www.example-supplier.co.uk,contact.1636@example-supplier.co.uk,07741 572102,,,,34.4,,0,,,,,synthetic_sample_data
1637,Landfill,Vale Recycling 85,123 Sample Street,Liverpool,Z9 5EF,53.5135615,-2.965591,https://www.example-supplier.co.uk,contact.1637@example-supplier.co.uk,04952 971548,,,,,,1,,,,,synthetic_sample_data
1638,Landfill,Capital Materials 86,28 Sample Street,Coventry,F3 3PD,52.507988,-1.5330675,https://www.example-supplier.co.uk,contact.1638@example-supplier.co.uk,01977 840469,,,,83.6,,1,,,,,synthetic_sample_data
1639,Landfill,Northern Reuse 87,140 Sample Street,Reading,F1 5FT,51.5704022,-1.0003221,https://www.example-supplier.co.uk,contact.1639@example-supplier.co.uk,02746 543478,,,,,,1,,,,,synthetic_sample_data
1640,Landfill,Union Resource 88,54 Sample Street,Bristol,F2 7SA,51.5556449,-2.6166555,https://www.example-supplier.co.uk,contact.1640@example-supplier.co.uk,01530 493003,,,,,,0,,,,,synthetic_sample_data
1641,Landfill,Oak Logistics 89,20 Sample Street,Birmingham,I3 7IP,52.3450764,-1.9863451,https://www.example-supplier.co.uk,contact.1641@example-supplier.co.uk,01227 200301,,,,,,0,,,,,synthetic_sample_data
1642,Landfill,Meadow Recycling 90,11 Sample Street,Manchester,C7 4OY,53.4659731,-2.1275386,https://www.example-supplier.co.uk,contact.1642@example-supplier.co.uk,04539 945386,,,,68.5,,0,,,,,synthetic_sample_data
